Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"118224","","","None","metadb-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: metadb-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 AE DC BC 1A AB F0 EB 43 8E C4 59 6E 4E 1F AB 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:05:05 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 B2 A7 FD BF 02 6C CF AD 84 5F 79 FF AA C2 24 C1 CC EF 70 
            C8 DA B5 0A E0 0B F6 82 82 98 59 0B 7A B7 E1 BE 09 8E AF 6F 
            54 F9 8D 17 4F C7 48 29 9B D3 78 DC FE 98 44 FB DA B1 49 5B 
            CE 6A FE 2C 78 B5 F6 87 C6 9F 7E 00 38 B0 2C 33 10 D7 9C AA 
            64 51 8D ED 61 88 3E 06 3B FE 3F 55 73 67 47 29 DE 27 F6 69 
            4B B9 4C 7D 82 47 0B 5B E9 F9 C1 CD 2B 79 B6 93 6E 7F 95 8D 
            83 84 D1 E6 AE 72 B0 AB 0A 48 EC C6 07 D7 07 66 92 56 B7 86 
            8D 51 3C 9C DA 7E 40 8D 12 27 7C 96 06 06 EA A1 1B D0 E6 71 
            CF B6 45 0B A9 49 18 49 26 B6 7C AF 50 A1 39 B3 48 BB 16 C0 
            86 B3 97 A9 7F 54 AC 34 6A 25 67 52 39 43 79 60 B5 D3 25 80 
            7E 12 B2 DF D9 A8 12 91 7F 75 F8 DA 5D D7 2B 43 04 43 AB 8E 
            B0 ED 51 71 E7 D5 06 D0 E3 88 A9 36 90 F0 E9 8C 77 3F 92 E7 
            47 7E 7A 35 C2 54 F3 01 05 CA 8A 3A 7C C4 DB AC D5 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 71 4E 03 D4 3C D6 0A E0 D6 9F CC 05 E5 4E 44 EB 8E AA B7 
           DB ED 82 E3 ED 0E 4A 0C BF 00 65 B7 81 F8 96 B3 16 13 F7 A8 
           80 40 68 56 C1 53 50 AC DB 9E 96 22 2F BE 42 22 D2 73 12 C8 
           C0 54 18 7F F9 E1 22 0C 3C A2 BA 71 53 B3 C1 08 EF 1D 7F B1 
           8A D7 54 F5 20 39 50 5C BB 61 2F 4E DF BA F8 F3 C8 20 FC F8 
           90 E7 39 2E 4D E2 A5 9E B6 F6 0E C1 57 32 25 22 3F 73 5C 70 
           B2 3B F7 A0 0B 58 7E 10 FE 8C FA 74 B5 E8 27 C6 C5 F5 74 2C 
           9E 73 6F C5 0B 15 AA 91 94 32 C8 1A D1 62 22 61 DD 58 5B 3F 
           C7 55 EE 7E 10 AD AB 63 D2 D7 CD F7 1E CE 51 E8 1D B7 E6 89 
           7B 6A 1A C1 A5 01 01 36 D7 47 71 0A C4 2E 92 0F 5F 22 7A 86 
           39 FD 08 36 C1 4D 92 50 DA 9E A9 B1 1D CF B8 63 C7 D9 50 6B 
           85 41 B5 FA 36 64 C3 86 9C 20 D7 5C 27 A0 DA 3C C4 F9 92 F9 
           6D A9 25 2F EC 77 7C 55 59 BC E6 04 13 9E D8 19 54 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 0A 1B 35 26 DF F1 D1 D6 A5 13 02 3F D9 49 58 35 4C ED E1 3B 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
"137078","CVE-2020-10733","4.4","Medium","metadb-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL 9.5.x < 9.5.22 / 9.6.x < 9.6.18 / 10.x < 10.13 / 11.x < 11.8 / 12.x < 12.3 Arbitrary Code Execution Vulnerability","The remote database server is affected by a vulnerability","The version of PostgreSQL installed on the remote host is 9.5 prior to 9.5.22, 9.6 prior to 9.6.18, 10 prior to 10.13,
11 prior to 11.8, or 12 prior to 12.3. As such, it is potentially affected by a which allows a Windows installer 
the ability to run executables from uncontrolled directories, resulting in an arbitrary code execution vulenrability.
(CVE-2020-10733).  

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to PostgreSQL 9.5.22 / 9.6.18 / 10.13 / 11.8 / 12.3 or later","https://www.postgresql.org/about/news/2038/","
  Installed version : 9.6.17
  Fixed version     : 9.6.18
","","7.3","3.3","6.4","Medium","","","","2020/06/03","2020/06/08","","",""
"10335","","","None","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","Nessus TCP scanner","It is possible to determine which TCP ports are open.","This plugin is a classical TCP port scanner. 
It shall be reasonably quick even against a firewalled target.

Once a TCP connection is open, it grabs any available banner
for the service identification plugins.

Note that TCP scanners are more intrusive than 
SYN (half open) scanners.","Protect your target with an IP filter.","","Port 5432/tcp was found to be open","","","","","None","","","","2009/02/04","2020/06/12","","",""
"19506","","","None","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.10.1
Plugin feed version : 202006301903
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Dynamic Scan
Scanner IP : 10.104.2.10
Port scanner(s) : nessus_tcp_scanner 
Port range : 5432
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan duration : unknown
","","","","","None","","","","2005/08/26","2020/06/12","","",""
"26024","","","None","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Detection","A database service is listening on the remote host.","The remote service is a PostgreSQL database server, or a derivative
such as EnterpriseDB.","Limit incoming traffic to this port if desired.","https://www.postgresql.org/","","","","","","None","","","","2007/09/14","2019/11/22","","",""
"63346","","","None","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 9.6.17 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 9.6.17
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 E5 43 31 0B 42 79 9F A5 B6 CD 4E 46 3C 6D 15 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:05:05 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 C6 E2 9F BB EE 91 69 08 7A A8 90 1C 37 AD 47 7B 23 54 ED 
            96 C5 DE 96 B6 29 4E 68 AB 1A 61 39 92 9F 99 17 5D B2 7D AB 
            16 68 66 7B 3A B1 E8 1B 0B 54 8B 94 AD 85 22 D7 53 36 16 E5 
            18 0D A9 31 23 BF 2F 3A 94 2C 86 B3 0A 2F FE A6 62 44 E7 0D 
            BF 3D 22 6B 4D 0C 3E A3 00 4A 06 7C 94 60 60 1F DA 20 B2 44 
            A8 3B C4 E4 55 3E A2 7C 23 84 27 7B E9 B4 0C 05 97 A1 AC 1E 
            40 82 C0 78 CC C9 67 C9 65 BF 58 58 46 39 9B 3C E5 8D D8 EA 
            D8 93 D5 64 D8 9F 4D EC 72 F0 51 BC D4 86 21 A4 1B 05 39 74 
            75 36 41 C8 D5 94 37 3E F6 5D 6E 6F 1B 31 1A BE C4 5C 1F 06 
            70 72 C2 51 B7 F4 C5 54 4A 43 B7 19 59 33 54 3C D0 92 D9 B5 
            09 39 30 8F 1D 4A C0 FC 9C 26 4D 80 E7 B4 ED F5 9F F7 6C 29 
            E2 F2 FB 0B 83 28 28 83 3D 2C 3C 53 88 8E D8 B6 1B 8F 9A 76 
            BF 2B 68 64 ED 61 F4 A7 CF 5E 49 7D D8 FB B6 9C 4B 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 14 E2 F2 C4 06 82 3D DC 1D E1 23 FB 2F 8D B6 67 98 31 AE 
           B6 3D 72 EE D7 97 1D 2C D3 85 19 13 39 8B 5B 6D 87 5C A5 9F 
           5D B0 4A 8C 39 DA 0C 0E 5A 20 77 12 EF D4 B6 4B 07 AC 4E 06 
           A3 94 85 6D 0D 95 19 58 A2 7D 4D 1B 96 79 BB C1 0C 36 84 42 
           27 0A ED BB CA 00 F7 40 3A 35 EB F1 3D 45 58 E9 5D 72 75 84 
           F2 D8 3E C2 DA CC 3F 46 DB FD 84 DC 52 12 4E 1D 25 0F 4D C1 
           BE 97 0C 71 3D A0 A6 08 2D 58 C1 D5 F3 CD 72 A9 C4 AB 99 D4 
           C3 BA 9C 9D 0A 41 F2 13 D5 A5 33 F8 A7 B9 86 0B 19 3C C5 23 
           77 91 BA 31 04 DF D9 FD 67 1D 84 7E 01 E0 21 04 90 AD B3 F8 
           87 82 D6 D0 DE 33 ED 5F D3 9A 5F A7 7C 36 DA 88 98 77 14 FE 
           89 48 8F FA 13 5F 6A 39 09 16 25 D9 E9 7C 4D D3 AB 51 44 AC 
           99 E2 15 03 5D BB 6C 7C E6 E4 AE FE 85 A6 73 5C D1 C9 FB F4 
           DC F8 B0 FB 6C 35 98 BC 92 DA 19 82 32 59 93 99 CB 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: E7 42 E9 5A C9 1F F9 29 03 40 AF 71 16 07 8D EF BB 26 AE A5 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
"137078","CVE-2020-10733","4.4","Medium","notifications-and-alerts-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL 9.5.x < 9.5.22 / 9.6.x < 9.6.18 / 10.x < 10.13 / 11.x < 11.8 / 12.x < 12.3 Arbitrary Code Execution Vulnerability","The remote database server is affected by a vulnerability","The version of PostgreSQL installed on the remote host is 9.5 prior to 9.5.22, 9.6 prior to 9.6.18, 10 prior to 10.13,
11 prior to 11.8, or 12 prior to 12.3. As such, it is potentially affected by a which allows a Windows installer 
the ability to run executables from uncontrolled directories, resulting in an arbitrary code execution vulenrability.
(CVE-2020-10733).  

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to PostgreSQL 9.5.22 / 9.6.18 / 10.13 / 11.8 / 12.3 or later","https://www.postgresql.org/about/news/2038/","
  Installed version : 9.6.17
  Fixed version     : 9.6.18
","","7.3","3.3","6.4","Medium","","","","2020/06/03","2020/06/08","","",""
"10335","","","None","osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","Nessus TCP scanner","It is possible to determine which TCP ports are open.","This plugin is a classical TCP port scanner. 
It shall be reasonably quick even against a firewalled target.

Once a TCP connection is open, it grabs any available banner
for the service identification plugins.

Note that TCP scanners are more intrusive than 
SYN (half open) scanners.","Protect your target with an IP filter.","","Port 5432/tcp was found to be open","","","","","None","","","","2009/02/04","2020/06/12","","",""
"19506","","","None","osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.10.1
Plugin feed version : 202006301903
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Dynamic Scan
Scanner IP : 10.104.2.10
Port scanner(s) : nessus_tcp_scanner 
Port range : 5432
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan duration : unknown
","","","","","None","","","","2005/08/26","2020/06/12","","",""
"26024","","","None","osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Detection","A database service is listening on the remote host.","The remote service is a PostgreSQL database server, or a derivative
such as EnterpriseDB.","Limit incoming traffic to this port if desired.","https://www.postgresql.org/","","","","","","None","","","","2007/09/14","2019/11/22","","",""
"63346","","","None","osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Version Detection","It was possible to gather database version information with the
supplied credentials.","It was possible to query the remote PostgreSQL database to determine
the version number with the supplied credentials.","n/a","","
  Source        : PostgreSQL 11.7 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 4.8.5 20150623 (Red Hat 4.8.5-11), 64-bit
  Version       : 11.7
  Database name : postgres
","","","","","None","","","","2012/12/28","2020/06/12","","",""
"91826","","","None","osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL Server Login Possible","It was possible to log into the remote database.","Nessus was able to log into the remote PostgreSQL server using the
supplied credentials.","n/a","https://www.postgresql.org/","Credentialed checks have been enabled for PostgreSQL server on port 5432.","","","","","None","","","","2016/06/24","2020/06/12","","",""
"118224","","","None","osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com","tcp","5432","PostgreSQL STARTTLS Support","The remote service supports encrypting traffic.","The remote PostgreSQL server supports the use of encryption
initiated during pre-login to switch from a cleartext to an
encrypted communications channel.","n/a","https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066
https://www.postgresql.org/docs/9.2/protocol-message-formats.html","
Here is the PostgreSQL's SSL certificate that Nessus
was able to collect after sending a pre-login packet :

------------------------------ snip ------------------------------
Subject Name: 

Common Name: osqueryinv-fedramp-prod.cccoieb0qyzh.us-east-1.rds.amazonaws.com
Organization Unit: RDS
Organization: Amazon.com
Locality: Seattle
State/Province: Washington
Country: US

Issuer Name: 

Country: US
State/Province: Washington
Locality: Seattle
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS us-east-1 2019 CA

Serial Number: 00 D4 F0 B7 8A CE BF 82 9B A1 39 00 05 B9 8D 59 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Dec 22 01:05:04 2019 GMT
Not Valid After: Aug 22 17:08:50 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 BD AE F9 4F 3E FA 3C DB B4 58 E5 7C AF 00 06 FD 7A 80 59 
            25 7D C7 CF B2 8E 24 6C 54 1D 9A 23 75 A9 A0 39 FF E3 2E 32 
            4B 4F AE 77 88 87 E1 4A 28 2A B3 3B 71 A7 F3 00 94 7A 0B BE 
            55 FC 6A 05 B4 C7 DB D1 ED C7 66 8B 58 FD 99 18 C0 65 86 A2 
            05 39 5E 1F 8E 9C 78 34 DF 89 05 C9 68 14 D0 8E C8 CE 35 4F 
            A1 DF BA 36 85 1D B4 E8 9F AF 92 2B 23 E5 F9 46 7F 49 59 E1 
            80 18 4B AB 6F 8C 90 AB F3 5D 67 36 72 3B 38 0E C9 4E 83 FB 
            49 77 02 DB 84 E8 CB CB DB 12 C6 BA 24 72 E9 5E 9A 30 4D D8 
            7A 38 15 61 FF 99 65 10 1A 3B B9 64 FA 07 E2 E7 FD F5 21 7B 
            D1 EA 8F F7 56 A7 37 5D 94 62 8D 30 31 A4 7C 52 53 32 9A B1 
            82 E5 3D 6B 5E E1 F0 4A 93 63 AC 5E A9 2A D5 68 AC D2 7C E7 
            9A 96 1F 8D F6 8C 14 69 9A CE E7 4A 08 89 9B 17 15 72 4A 4B 
            B3 4A DF 0D CD 6A 83 E2 71 62 99 58 E4 53 EC EE 97 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 16 FB FB 84 06 B4 9F 82 71 A3 0D 3B 93 4B 1F A0 C4 A0 02 
           5D 9F E7 7E 3D 19 55 B7 23 CE F6 1F A1 98 82 0E 24 C2 0D D6 
           79 07 E9 73 1F 66 39 1C DC BE 0B 3D AC B4 B6 C3 D2 4D 8C 3B 
           15 7C FF 1D 3A 41 8F 6E 9C 63 AC 03 28 A7 0B D1 C5 C9 BA 64 
           AE CD 25 F6 E8 14 F7 29 ED ED 7F C9 40 09 82 13 6D 31 F2 82 
           48 01 BB AE 77 7C 2F 6C BF 2C 6D 7C 06 65 BE 8B 8C 75 C8 C6 
           E8 50 DA A4 94 47 A5 44 D4 6E 6E 8D 5E C7 3D 8E 46 3D FC 80 
           7E 10 C9 59 51 AD 24 0E BB 78 88 30 B2 85 5A F4 95 85 E6 B4 
           BB A5 22 61 7F 70 C4 CF 6E EF C2 43 3D 11 77 67 01 39 9D AC 
           B0 54 4B 6D 53 61 6E D9 43 E0 7C 12 6F 61 F2 F4 1A 1C 19 8F 
           4E A2 31 0C 2C BA D3 02 E0 C3 81 78 D4 57 06 1D DF 00 57 93 
           19 86 1F EC 98 DE 89 4D 79 EC 03 0F 5D 20 3C 41 2C 98 B7 D5 
           61 19 FC BA 8C A6 A7 78 14 1E 4E C5 8E 6B 5B 7D 93 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: FA A1 A1 66 5C AD 56 3D 99 4E ED B9 E9 91 44 19 D0 22 3D 63 
Country: US
Locality: Seattle
State/Province: Washington
Organization: Amazon Web Services, Inc.
Organization Unit: Amazon RDS
Common Name: Amazon RDS Root 2019 CA
Serial Number: 25 55 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 42 0A FF F1 A1 87 1D 7B 52 62 FE DA 45 8D B9 51 DB 8D 97 5C 



------------------------------ snip ------------------------------
","","","","","None","","","","2018/10/19","2018/11/15","","",""
